competition,season,round,venue,referee,date,kickoff_time,home_team,away_team,home_tries,away_tries,home_score,away_score
PWR,2025/26,1,Twickenham Stoop,Nikki O'Donnell,2025-10-24,19:30,Harlequins,Loughborough Lightning,8,6,52,42
